"company","serial_number","name","asset_tag","manufacturer","u_manufacturer_part_number","u_parent_asset","location"
"Island Health","1269345-0028","C005232","C005232","","","",""
"Island Health","1269828-0009","HSS-9800376","C005233","","","","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1269828-0011","C005234","C005234","","","",""
"Island Health","1269827-0011","C005235","C005235","","","",""
"Island Health","1269827-0011","AO400292-CRT","C005235","ERGOTRON","C50-3510-0","AO400292LEG","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor"
"Island Health","1269345-0029","AO400258-CRT","C005241","ERGOTRON","C50-3510-0","AO005033","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor"
"Island Health","1269345-0029","C005241","C005241","","","",""
"Island Health","NA","C005242","C005242","","","","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1"
"Island Health","1269827-0009","C005248","C005248","","","",""
"Island Health","1269827-0009","AO400147-CRT","C005248","ERGOTRON","C50-3510-0","AO400147LEG","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor"
"Island Health","1269827-0012","C005249","C005249","","","",""
"Island Health","1269345-0020","C005250","C005250","","","",""
"Island Health","1269345-0020","AO400265-CRT","C005250","ERGOTRON","C50-3510-0","AO400265","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor"
"Island Health","1269345-0046","C005251","C005251","","","",""
"Island Health","1270106-0001","AO400185-CRT","C005252","ERGOTRON","C50-3510-0","AO400185","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1270106-0001","C005252","C005252","","","",""
"Island Health","1270106-0002","C005253","C005253","","","",""
"Island Health","1269827-0010","C005254","C005254","","","",""
"Island Health","1296598-0021","AO000010-CRT","C005258","ERGOTRON","SV43-2570-0","AO000010","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-5th Floor"
"Island Health","1296598-0021","C005258","C005258","","","",""
"Island Health","1296598-0016","C005259","C005259","","","",""
"Island Health","1297848-0041","C005260","C005260","","","",""
"Island Health","1296598-0020","AO800346-CRT","C005261","ERGOTRON","SV43-2570-0","AO800346","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor"
"Island Health","1296598-0020","C005261","C005261","","","",""
"Island Health","1296598-0002","C005262","C005262","","","",""
"Island Health","1297848-0046","AO400119-CRT","C005263","ERGOTRON","SV43-2570-0","AO400119","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-5th Floor"
"Island Health","1297848-0046","C005263","C005263","","","",""
"Island Health","1297848-0031","C005264","C005264","","","",""
"Island Health","1297848-0031","AO400376-CRT","C005264","ERGOTRON","SV43-2570-0","AO400376","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-5th Floor"
"Island Health","1296598-0015","C005265","C005265","","","",""
"Island Health","1297848-0055","C005266","C005266","","","",""
"Island Health","1297849-0003","C005267","C005267","","","",""
"Island Health","1269345-0015","C005279","C005279","","","",""
"Island Health","1269828-0010","C005280","C005280","","","",""
"Island Health","1269345-0011","C005281","C005281","","","",""
"Island Health","1269345-0012","C005311","C005311","","","",""
"Island Health","1269345-0013","C005312","C005312","","","",""
"Island Health","1269345-0013","AO400186-CRT","C005312","ERGOTRON","C50-3510-0","AO400186","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1269345-0014","C005313","C005313","","","",""
"Island Health","1269345-0017","AO400218-CRT","C005314","ERGOTRON","C50-3500-0","AO400218","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor"
"Island Health","1269345-0017","C005314","C005314","","","",""
"Island Health","1269345-0016","C005315","C005315","","","",""
"Island Health","1269345-0016","AO400176-CRT","C005315","ERGOTRON","C50-3510-0","AO400176","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1269345-0018","C005321","C005321","","","",""
"Island Health","1269345-0018","AO400464-CRT","C005321","ERGOTRON","C50-3500-0","AO400464","VIHA-OHC-Oceanside Health Centre-Main Building-1st Floor"
"Island Health","1270106-0029","AO400207-CRT","C005326","ERGOTRON","C50-3510-0","AO400207LEG","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor"
"Island Health","1270106-0029","C005326","C005326","","","",""
"Island Health","1270106-0037","C005327","C005327","","","",""
"Island Health","1270106-0030","C005328","C005328","","","",""
"Island Health","1269345-0001","AO400433-CRT","C005329","ERGOTRON","C50-3510-0","AO400433","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor"
"Island Health","1269345-0001","C005329","C005329","","","",""
"Island Health","1269345-0022","AO400223-CRT","C005336","ERGOTRON","C50-3500-0","AO400223","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1269345-0022","C005336","C005336","","","",""
"Island Health","1269345-0009","C005337","C005337","","","",""
"Island Health","1269345-0021","AO400154-CRT","C005339","ERGOTRON","C50-3500-0","AO400154","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor"
"Island Health","1269345-0021","C005339","C005339","","","",""
"Island Health","1269345-0007","C005340","C005340","","","",""
"Island Health","1269345-0007","AO400388-CRT","C005340","ERGOTRON","SV43-2570-0","AO400388","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1"
"Island Health","1269345-0010","C005341","C005341","","","",""
"Island Health","1269345-0010","AO400183-CRT","C005341","ERGOTRON","C50-3500-0","AO400183","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-3rd Floor"
"Island Health","1269827-0016","C005342","C005342","","","",""
"Island Health","1269827-0028","AO400194-CRT","C005343","ERGOTRON","C50-3510-0","AO400194","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-5th Floor"
"Island Health","1269827-0028","C005343","C005343","","","",""
"Island Health","1269345-0035","C005344","C005344","","","",""
"Island Health","1269345-0037","C005346","C005346","","","",""
"Island Health","1269345-0036","AO400363-CRT","C005347","ERGOTRON","C50-3510-0","AO400363","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1"
"Island Health","1269345-0036","C005347","C005347","","","",""
"Island Health","1269345-0038","C005348","C005348","","","",""
"Island Health","1269345-0038","AO400408-CRT","C005348","ERGOTRON","C50-3510-0","AO400408","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1269345-0023","C005354","C005354","","","",""
"Island Health","1269345-0024","C005355","C005355","","","",""
"Island Health","1269345-0025","C005356","C005356","","","",""
"Island Health","1269345-0025","AO400386-CRT","C005356","ERGOTRON","C50-3510-0","AO400386","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-4th Floor"
"Island Health","1270106-0039","C005393","C005393","","","",""
"Island Health","1270106-0041","C005396","C005396","","","",""
"Island Health","1270106-0005","C005403","C005403","","","",""
"Island Health","1269345-0002","AO400203-CRT","C005404","ERGOTRON","SV43-2570-0","AO400203","VIHA-NRGH-Nanaimo Regional General Hospital-Ambulatory-Basement 1"
"Island Health","1269345-0002","C005404","C005404","","","",""
"Island Health","1269828-0003","C005405","C005405","","","",""
"Island Health","1270106-0006","C005413","C005413","","","",""
"Island Health","1269827-0025","C005414","C005414","","","",""
"Island Health","1270106-0043","AO400356-CRT","C005421","ERGOTRON","SV43-2570-0","AO400356","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1"
"Island Health","1270106-0043","C005421","C005421","","","",""
"Island Health","1270106-0044","C005422","C005422","","","",""
"Island Health","1269828-0001","C005424","C005424","","","",""
"Island Health","1269827-0019","UNKNOWNPARENTHS-CRT","C005425","Unknown Manufacturer","Unknown Part Number","",""
"Island Health","1269827-0019-DUP","C005425-DUP","C005425","","","",""
"Island Health","1269827-0017","AO400375-CRT","C005426","ERGOTRON","SV43-2570-0","AO400375","VIHA-NRGH-Nanaimo Regional General Hospital-Ambulatory-Ground Floor"
"Island Health","1269827-0017","C005426","C005426","","","",""
"Island Health","1269827-0018","C005428","C005428","","","",""
"Island Health","1268836-0019","C005511","C005511","","","",""
"Island Health","1270106-0045","C005513","C005513","","","",""
"Island Health","1269345-0044","C005516","C005516","","","",""
"Island Health","1270106-0033","C005520","C005520","","","",""
"Island Health","1269827-0013","C005525","C005525","","","",""
"Island Health","1270106-0027","C005529","C005529","","","",""
"Island Health","1270106-0016","C005531","C005531","","","",""
"Island Health","1270106-0015","C005534","C005534","","","",""
"Island Health","1270106-0018","C005614","C005614","","","",""
"Island Health","1270106-0017","C005617","C005617","","","",""
"Island Health","1270106-0020","C005619","C005619","","","",""
"Island Health","1270106-0048","C005620","C005620","","","",""
"Island Health","1269827-0005","C005643","C005643","","","",""
"Island Health","1270106-0019","C005702","C005702","","","",""
"Island Health","1270106-0022","C005720","C005720","","","",""
"Island Health","1269827-0029","AO400456-CRT","C005722","ERGOTRON","C50-3510-0","AO400456","VIHA-OHC-Oceanside Health Centre-Main Building-1st Floor"
"Island Health","1269827-0029","C005722","C005722","","","",""
"Island Health","1270106-0012","C005723","C005723","","","",""
"Island Health","1269828-0017","C005763","C005763","","","",""
"Island Health","1270106-0013","C005767","C005767","","","",""
"Island Health","1268836-0012","C005833","C005833","","","",""
"Island Health","1269827-0036","C005847","C005847","","","",""
"Island Health","1270106-0014","C005848","C005848","","","",""
"Island Health","1296598-0006","C005910","C005910","","","",""
"Island Health","1296598-0006","AO800335-CRT","C005910","ERGOTRON","SV43-2570-0","AO800335","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor"
"Island Health","1296598-0004","AO800338-CRT","C005911","ERGOTRON","SV43-2570-0","AO800338","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor"
"Island Health","1296598-0004","C005911","C005911","","","",""
"Island Health","1297848-0044","C005912","C005912","","","",""
"Island Health","1297848-0044","AO800344-CRT","C005912","ERGOTRON","C50-3510-0","AO800344","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor"
"Island Health","1296598-0005-DUP","C005913-DUP","C005913","","","",""
"Island Health","1297848-0028","C005914","C005914","","","",""
"Island Health","1357478-0055","AO800005-CRT","C005914","ERGOTRON","C50-3510-0","AO800005","VIHA-YLRS-Yucalta Lodge-Main Building-1st Floor"
"Island Health","1297848-0056","AO000005-CRT","C005915","ERGOTRON","SV43-2570-0","AO000005","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1297848-0056","C005915","C005915","","","",""
"Island Health","1296598-0007","AO000022-CRT","C005916","ERGOTRON","SV43-2570-0","AO000022","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-5th Floor"
"Island Health","1296598-0007","C005916","C005916","","","",""
"Island Health","1296598-0001","C005917","C005917","","","",""
"Island Health","1296598-0001","AO800347-CRT","C005917","ERGOTRON","SV43-2570-0","AO800347","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor"
"Island Health","1296598-0017","C005918","C005918","","","",""
"Island Health","1296598-0011","AO000069-CRT","C005919","ERGOTRON","SV43-2570-0","AO000069","VIHA-RJH-Royal Jubilee Hospital-Royal Block-1st Floor"
"Island Health","1296598-0011","C005919","C005919","","","",""
"Island Health","1297849-0004","C005920","C005920","","","",""
"Island Health","1297849-0004","AO000080-CRT","C005920","ERGOTRON","C50-3510-0","AO000080","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-8th Floor"
"Island Health","1297849-0007","C005921","C005921","","","",""
"Island Health","1297849-0030","C005922","C005922","","","",""
"Island Health","1297849-0009","AO001512-CRT","C005923","ERGOTRON","C50-3510-0","AO001512","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor"
"Island Health","1297849-0009","C005923","C005923","","","",""
"Island Health","1297849-0008","C005924","C005924","","","",""
"Island Health","1297849-0008","AO400390-CRT","C005924","ERGOTRON","C50-3510-0","AO400390","VIHA-NRGH-Nanaimo Regional General Hospital-Ambulatory-Ground Floor"
"Island Health","1297849-0013","C005925","C005925","","","",""
"Island Health","1296598-0009","C005926","C005926","","","",""
"Island Health","1296598-0009","AO000009-CRT","C005926","ERGOTRON","SV43-2570-0","AO000009","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-5th Floor"
"Island Health","1296598-0008","C005927","C005927","","","",""
"Island Health","1357478-0057","AO800006--CRT","C005927","ERGOTRON","SV43-2570-0","AO800006","VIHA-YLRS-Yucalta Lodge-Main Building-1st Floor"
"Island Health","1296598-0003","AO000051-CRT","C005928","ERGOTRON","SV43-2570-0","AO000051","VIHA-RJH-Royal Jubilee Hospital-Royal Block-1st Floor"
"Island Health","1296598-0003","C005928","C005928","","","",""
"Island Health","1296598-0018","C005929","C005929","","","",""
"Island Health","1296598-0018","AO800345-CRT","C005929","ERGOTRON","SV43-2570-0","AO800345","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor"
"Island Health","1297849-0010","AO000945-CRT","C005930","ERGOTRON","C50-3510-0","AO000945","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-6th Floor"
"Island Health","1297849-0010","C005930","C005930","","","",""
"Island Health","1297849-0001","C005931","C005931","","","",""
"Island Health","1297849-0002","AO400009-CRT","C005932","ERGOTRON","SV43-2570-0","AO400009","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor"
"Island Health","1297849-0002","C005932","C005932","","","",""
"Island Health","1297849-0012","AO000064-CRT","C005933","ERGOTRON","C50-3510-0","AO000064","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-8th Floor"
"Island Health","1297849-0012","C005933","C005933","","","",""
"Island Health","1297849-0029","C005934","C005934","","","",""
"Island Health","1297849-0011","C005935","C005935","","","",""
"Island Health","1297849-0011","AO800297-CRT","C005935","ERGOTRON","C50-3510-0","AO800297","VIHA-CICHC-Cormorant Island Community Health Centre-Main Building-1st Floor"
"Island Health","1297849-0024","C005936","C005936","","","",""
"Island Health","1297849-0024","AO800304-CRT","C005936","ERGOTRON","C50-3510-0","AO800304","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor"
"Island Health","1297849-0018","C005937","C005937","","","",""
"Island Health","1297849-0005","AO001607-CRT","C005938","ERGOTRON","SV43-2570-0","AO001607","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor"
"Island Health","1297849-0005","C005938","C005938","","","",""
"Island Health","1297849-0015","C005940","C005940","","","",""
"Island Health","1297849-0015","AO800320-CRT","C005940","ERGOTRON","C50-3510-0","AO800320","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor"
"Island Health","1297849-0020","AO000395-CRT","C005941","ERGOTRON","SV43-2570-0","AO000395","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor"
"Island Health","1297849-0020","C005941","C005941","","","",""
"Island Health","1297849-0016","C005942","C005942","","","",""
"Island Health","1297849-0022","C005943","C005943","","","",""
"Island Health","1297849-0022","AO800317-CRT","C005943","ERGOTRON","SV43-2570-0","AO800317","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor"
"Island Health","1297849-0027","AO000018-CRT","C005944","ERGOTRON","SV43-2570-0","AO000018","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-5th Floor"
"Island Health","1297849-0027","C005944","C005944","","","",""
"Island Health","1297849-0019","C005945","C005945","","","",""
"Island Health","1297849-0014","AO400090-CRT","C005946","ERGOTRON","SV43-2570-0","AO400090","VIHA-NRGH-Nanaimo Regional General Hospital-Ambulatory-Ground Floor"
"Island Health","1297849-0014","C005946","C005946","","","",""
"Island Health","1297849-0026","C005947","C005947","","","",""
"Island Health","1297849-0026","AO000319-CRT","C005947","ERGOTRON","SV43-2570-0","AO000319","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor"
"Island Health","1297849-0006","AO000393-CRT","C005948","ERGOTRON","C50-3510-0","AO000393","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor"
"Island Health","1297849-0006-DUP","C005948-DUP","C005948-DUP","","","",""
"Island Health","1297849-0017","C005949","C005949","","","",""
"Island Health","1297849-0025","C005950","C005950","","","",""
"Island Health","1297849-0028","C005951","C005951","","","",""
"Island Health","1297849-0023","AO800342-CRT","C005952","ERGOTRON","C50-3510-0","AO800342","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor"
