"name","asset_tag","serial_number","location.city","location","u_building","u_room","u_floor","po_number","u_scheduled_retirement","u_last_rounded_date","u_device_rounding","u_department_location","location.u_deskside_assignment_group"
"AO800236","HSS-8096167","C25123M154","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2705 (OR4)","2","ISLHTRP100625-045","09/30/2029","12/12/2025","Mobile Cart","Operating Room","NTT-Deskside Services-NorthIsland-Staffed"
"AO800237","HSS-1037361","C22305M105","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3209","3","Lease Information Extract - HPFS Tangent","09/30/2025","04/17/2026","Mobile Cart","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"AO800238","HSS-8095479","C25123M160","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1900","1st Floor","ISLHTRP20250908-050","09/30/2029","10/17/2025","Mobile Cart","Administration","NTT-Deskside Services-NorthIsland-Staffed"
"AO800239","HSS-1037362","C22305M106","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-4th Floor","Main Building","CV4208","4","Lease Information Extract - HPFS Tangent","09/30/2025","01/09/2026","Mobile Cart","Transitional Care Unit","NTT-Deskside Services-NorthIsland-Staffed"
"AO800240","HSS-8095439","C25123M135","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2152","2","ISLHTRP20250908-003","09/30/2029","03/17/2026","Mobile Cart","Maternity","NTT-Deskside Services-NorthIsland-Staffed"
"AO800241","HSS-8097311","C25318M218","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-4th Floor","Main Building","","4","ISLHTRP20260126-114","01/31/2030","","Mobile Cart","","NTT-Deskside Services-NorthIsland-Staffed"
"AO800242","HSS-8098113","C25318M192","Courtenay","VIHA-CVHCC-Comox Valley Home & Community Care-Main Building-1st Floor","Main Building","","1","ISLHTRP20260323-012","01/31/2030","","Mobile Cart","Comox Valley Home & Community Care","NTT-Deskside Services-NorthIsland-Local"
"AO800243","HSS-8095491","C25123M150","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1165","1","ISLHTRP20250908-062","09/30/2029","04/01/2026","Mobile Cart","Physiotherapy","NTT-Deskside Services-NorthIsland-Staffed"
"AO800244","HSS-1037365","C22305M109","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2734 (OR Hall)","2","Lease Information Extract - HPFS Tangent","09/30/2025","12/12/2025","Mobile Cart","Surgical Services","NTT-Deskside Services-NorthIsland-Staffed"
"AO800244","HSS-8098367","C25929M036","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","","2","ISLHTRP20260413-024","03/31/2030","","Mobile Cart","","NTT-Deskside Services-NorthIsland-Staffed"
"AO800245","HSS-8096158","C25123M179","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3720","3","ISLHTRP100625-036","09/30/2029","04/17/2026","Mobile Cart","3A Medicine","NTT-Deskside Services-NorthIsland-Staffed"
"AO800246","HSS-8096163","C25122M022","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2702 (OR2)","2","ISLHTRP100625-041","05/31/2029","12/12/2025","Mobile Cart","Operating Room","NTT-Deskside Services-NorthIsland-Staffed"
"AO800247","HSS-1037368","C22305M112","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2222","2","Lease Information Extract - HPFS Tangent","09/30/2025","12/15/2025","Mobile Cart","Intensive Care/Telemetry Unit (ICU/TU)","NTT-Deskside Services-NorthIsland-Staffed"
"AO800248","HSS-8097306","C25318M151","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","Hallway","3","ISLHTRP20260126-109","01/31/2030","03/25/2026","Mobile Cart","3B","NTT-Deskside Services-NorthIsland-Staffed"
"AO800250","HSS-8097823","C25318M188","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Main Building","CV0404","0","ISLHTRP20260302-009","01/31/2030","03/10/2026","Mobile Cart","Housekeeping","NTT-Deskside Services-NorthIsland-Staffed"
"AO800251","HSS-8098117","C25318M203","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","","2","ISLHTRP20260323-017","01/31/2030","04/09/2026","Mobile Cart","Surgical Daycare","NTT-Deskside Services-NorthIsland-Staffed"
"AO800253","HSS-8095471","C25207M253","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1741 - OR","1","ISLHTRP20250908-042","09/30/2029","02/13/2026","Mobile Cart","Administration","NTT-Deskside Services-NorthIsland-Staffed"
"AO800254","HSS-8095444","C25123M136","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1162 - Physiotherapy","1","ISLHTRP20250908-011","09/30/2029","03/24/2026","Mobile Cart","Physiotherapy","NTT-Deskside Services-NorthIsland-Staffed"
"AO800255","HSS-8097261","C25318M160","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","3B Hallway","3","ISLHTRP20260126-009","01/31/2030","03/25/2026","Mobile Cart","3B","NTT-Deskside Services-NorthIsland-Staffed"
"AO800257","HSS-1037414","C22305M270","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1582","1","Lease Information Extract - HPFS Tangent","09/30/2025","03/23/2026","Mobile Cart","Cancer Care","NTT-Deskside Services-NorthIsland-Staffed"
"AO800258","HSS-1037415","C22305M271","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1529","1","Lease Information Extract - HPFS Tangent","09/30/2025","11/28/2025","Mobile Cart","Diabetes","NTT-Deskside Services-NorthIsland-Staffed"
"AO800259","HSS-1041327","C22305M228","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1786","1","Lease Information Extract - HPFS Tangent","09/30/2025","03/24/2026","Mobile Cart","Occupational Therapy","NTT-Deskside Services-NorthIsland-Staffed"
"AO800260","HSS-1037416","C22305M272","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Main Building","CV1701","1","Lease Information Extract - HPFS Tangent","09/30/2025","03/27/2026","Mobile Cart","Heart and Lung","NTT-Deskside Services-NorthIsland-Staffed"
"AO800261","HSS-8096159","C25123M170","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3720","3rd Floor","ISLHTRP100625-037","09/30/2029","04/17/2026","Mobile Cart","3A Medicine","NTT-Deskside Services-NorthIsland-Staffed"
"AO800262","HSS-8097824","C25318M194","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","","2","ISLHTRP20260302-010","01/31/2030","","Mobile Cart","","NTT-Deskside Services-NorthIsland-Staffed"
"AO800263","HSS-8095474","C25123M181","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1520","1","ISLHTRP20250908-045","09/30/2029","03/06/2026","Mobile Cart","Emergency","NTT-Deskside Services-NorthIsland-Staffed"
"AO800264","HSS-8095493","C25207M250","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1582 - Cancer Clinic","1","ISLHTRP20250908-064","09/30/2029","04/09/2026","Mobile Cart","Administration","NTT-Deskside Services-NorthIsland-Staffed"
"AO800265","HSS-8095973","C24223M128","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV4128","4","ISLHTRP20250929-003","11/30/2029","01/30/2026","Mobile Cart","Transitional Care Unit","NTT-Deskside Services-NorthIsland-Staffed"
"AO800266","HSS-8096962","C25207M220","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Main Building","CV0205","0","ISLHTRP20260105-003","09/30/2029","03/16/2026","Mobile Cart","Pharmacy","NTT-Deskside Services-NorthIsland-Staffed"
"AO800267","HSS-8096758","C25318M252","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","3A Hallway","3","ISLHTRP20251208-008","01/31/2030","03/19/2026","Mobile Cart","Surgical inpatient unit","NTT-Deskside Services-NorthIsland-Staffed"
"AO800270","HSS-8095472","C25123M139","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1108","1","ISLHTRP20250908-043","09/30/2029","02/13/2026","Mobile Cart","Administration","NTT-Deskside Services-NorthIsland-Staffed"
"AO800271","HSS-8097257","C25318M221","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","Hallway","3","ISLHTRP20260126-005","01/31/2030","01/29/2026","Mobile Cart","3B","NTT-Deskside Services-NorthIsland-Staffed"
"AO800272","HSS-8096788","C25318M278","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2104","2","ISLHTRP20251208-073","01/31/2030","04/02/2026","Mobile Cart","Pediatrics","NTT-Deskside Services-NorthIsland-Staffed"
"AO800275","HSS-8096125","C25207M232","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3920","3","ISLHTRP100625-003","09/30/2029","04/17/2026","Mobile Cart","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"AO800276","HSS-8096160","C25123M180","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3209","3","ISLHTRP100625-038","09/30/2029","04/17/2026","Mobile Cart","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"AO800277","HSS-8096157","C25123M143","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3720","3","ISLHTRP100625-035","09/30/2029","04/17/2026","Mobile Cart","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"AO800278","HSS-8094553","C24223M074","Courtenay","VIHA-CVH-Comox Valley Hospital","Main Building","CV1582 - Cancer Care","1","ISLHTRP20250721-065","08/31/2029","04/09/2026","Mobile Cart","Device Management - PHSA","NTT-Deskside Services-NorthIsland-Staffed"
"AO800279","HSS-8096997","C25318M123","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","","","","ISLHTRP20260105-064","01/31/2030","","Mobile Cart","","NTT-Deskside Services-NorthIsland-Staffed"
"AO800281","HSS-8095445","C25123M138","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","CVH - Main Building","CV1920","1","ISLHTRP20250908-012","09/30/2029","10/17/2025","Mobile Cart","Emergency Department ","NTT-Deskside Services-NorthIsland-Staffed"
"AO800282","HSS-8095477","C25123M169","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1920","1","ISLHTRP20250908-048","09/30/2029","03/05/2026","Mobile Cart","Emergency","NTT-Deskside Services-NorthIsland-Staffed"
"AO800283","HSS-8096013","C25122M010","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3809","3","ISLHTRP20250929-043","05/31/2029","04/17/2026","Mobile Cart","Physiotherapy","NTT-Deskside Services-NorthIsland-Staffed"
"AO800284","HSS-8096123","C25207M233","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3120","3","ISLHTRP100625-001","09/30/2029","04/17/2026","Mobile Cart","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"AO800285","HSS-8096166","C25123M168","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2822","2nd Floor","ISLHTRP100625-044","09/30/2029","","Mobile Cart","Surgical Daycare","NTT-Deskside Services-NorthIsland-Staffed"
"AO800286","HSS-1037382","C22305M210","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3928","3","Lease Information Extract - HPFS Tangent","09/30/2025","04/17/2026","Mobile Cart","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"AO800287","HSS-8096153","C25123M156","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2701 (OR3)","2","ISLHTRP100625-031","09/30/2029","12/12/2025","Mobile Cart","Operating Room","NTT-Deskside Services-NorthIsland-Staffed"
"AO800288","HSS-8096961","C25318M263","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2823","2","ISLHTRP20260105-002","01/31/2030","04/09/2026","Mobile Cart","OR","NTT-Deskside Services-NorthIsland-Staffed"
"AO800289","HSS-1038938","C22305M044","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-4th Floor","Main Building","CV4918","4","Lease Information Extract - HPFS Tangent","09/30/2025","06/06/2025","Mobile Cart","Psychiatry Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"AO800290","HSS-8095487","C25207M208","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1920","1st Floor","ISLHTRP20250908-058","09/30/2029","","Mobile Cart","Administration","NTT-Deskside Services-NorthIsland-Staffed"
"AO800291","HSS-8096014","C25122M012","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-4th Floor","Main Building","CV4320","4","ISLHTRP20250929-044","05/31/2029","03/05/2026","Mobile Cart","4A Medical Unit","NTT-Deskside Services-NorthIsland-Staffed"
"AO800292","HSS-1037386","C22305M214","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2824","2","Lease Information Extract - HPFS Tangent","09/30/2025","07/11/2025","Mobile Cart","Surgical Services","NTT-Deskside Services-NorthIsland-Staffed"
"AO800293","HSS-8096126","C25207M211","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-4th Floor","Main Building","CV4122","4","ISLHTRP100625-004","09/30/2029","12/30/2025","Mobile Cart","Transitional Care Unit","NTT-Deskside Services-NorthIsland-Staffed"
"AO800294","HSS-8095489","C25123M148","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1786","1","ISLHTRP20250908-060","09/30/2029","03/12/2026","Mobile Cart","Endoscopy","NTT-Deskside Services-NorthIsland-Staffed"
"C004612","C004612","63CAGZHG5J2","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3209","3","","","04/17/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"C004648","C004648","63CAGZND5J2","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2165","2","","","07/10/2025","General Rounding","Maternity and Newborn Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"C004650","C004650","63CAGZPG5J2","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2901","2","","","12/24/2025","General Rounding","Laboratory","NTT-Deskside Services-NorthIsland-Staffed"
"LD020403","HSS-8089295","418JVW3","Courtenay","VIHA-CVHCC-Comox Valley Home & Community Care-Main Building-1st Floor","Main Building","Loaner","1st Floor","VIHATRP20240819-041","09/30/2028","05/22/2025","General Rounding","Home and Community Care Comox","NTT-Deskside Services-NorthIsland-Local"
"LD020418","HSS-8077369","BBHZ4X3","Courtenay","VIHA-CVHCC-Comox Valley Home & Community Care-Main Building-1st Floor","Main Building","Room 128","1","VIHATRP20230814-070","09/30/2027","05/22/2025","General Rounding","CCD Admin Support-Comox","NTT-Deskside Services-NorthIsland-Local"
"LD020948","HSS-8084633","5G2B9W3","Courtenay","VIHA-CCA-Courtenay Cliffe Avenue-Main Building-1st Floor","","107","","VIHATRP20240318-103","04/30/2028","","General Rounding","","NTT-Deskside Services-NorthIsland-Local"
"LD021254","HSS-8085004","74CYCW3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1725 (Amanda DeForge Working from home)","1st Floor","VIHATRP20240101-002","04/30/2028","","Excluded","","NTT-Deskside Services-NorthIsland-Staffed"
"LD021302","HSS-8085007","C7YXCW3","Courtenay","VIHA-CVNC-Comox Valley Nursing Centre-Main Building-1st Floor","Main Building","Exam Room 5","1","VIHATRP20240101-005","04/30/2028","06/13/2025","General Rounding","Nursing","NTT-Deskside Services-NorthIsland-Local"
"LD021363","HSS-8089258","7ZKVCW3","Courtenay","VIHA-CVHCC-Comox Valley Home & Community Care","Main Building","110","1","VIHATRP20240819-003","09/30/2028","12/19/2025","General Rounding","Comox Valley Com MHSU","NTT-Deskside Services-NorthIsland-Local"
"LD021580","HSS-8085538","5LLXCW3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building","Main Building","Mtg 4 (meeting room)","","VIHATRP20240415-001","05/31/2028","","Excluded","Clinical Application Management","NTT-Deskside Services-NorthIsland-Staffed"
"LD021653","HSS-8066655","DQWJLN3","Cumberland","VIHA-CHC-Cumberland Health Centre-Main Building-1st Floor","Main Building","Pharmacy office","1","VIHATRP20220919-103","01/31/2027","03/19/2026","General Rounding","Pharmacy","NTT-Deskside Services-NorthIsland-Local"
"LD021672","HSS-8077363","6NLZ4X3","Courtenay","VIHA-CVHCC-Comox Valley Home & Community Care-Main Building-1st Floor","Main Building","Room 125","1","VIHATRP20230814-064","09/30/2027","05/22/2025","General Rounding","CCD Admin Support-Comox","NTT-Deskside Services-NorthIsland-Local"
"LD021884","HSS-8059278","6CGC3J3","Comox","VIHA-SJC-St. Joseph's Campus-Main Building-3rd Floor","Main Building","310","3","VIHATRP20220620-004","11/30/2026","04/02/2026","General Rounding","Occupational Health","NTT-Deskside Services-NorthIsland-Local"
"LD022011","HSS-8079403","DKDZFY3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","WFH","1st Floor","VIHATRP20230916-083","11/30/2027","04/18/2024","Excluded","HR Central North Team 3","NTT-Deskside Services-NorthIsland-Staffed"
"LD022228","HSS-8098112","PF60F1PT","Courtenay","VIHA-CVHCC-Comox Valley Home & Community Care-Main Building-1st Floor","","","","ISLHTRP20260323-012","","","","","NTT-Deskside Services-NorthIsland-Local"
"LD022285","HSS-8093919","DP0JX64","Courtenay","VIHA-CHU-Coastal Health Unit-Main Building-1st Floor","Main Building","Front Admin Area - desk 4","1st Floor","ISLHTRP20250616-057","03/31/2029","01/02/2026","General Rounding","Environmental Health","NTT-Deskside Services-NorthIsland-Local"
"LD022566","HSS-8085062","30SXCW3","Comox","VIHA-SJC-St. Joseph's Campus-Main Building-3rd Floor","38 Wing","name on door","3","VIHATRP20240101-060","04/30/2028","01/09/2026","General Rounding","WFH - Porteous-Miller","NTT-Deskside Services-NorthIsland-Local"
