"name","asset_tag","serial_number","location.city","location","u_building","u_room","u_floor","po_number","u_scheduled_retirement","u_last_rounded_date","u_device_rounding","u_department_location","location.u_deskside_assignment_group"
"AO400033","HSS-8083187","C23801M024","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor","Main Building","3S (Hallway West)","3","VIHATRP20240205-086","03/31/2028","03/24/2026","Mobile Cart","CDH 3rd Floor West","NTT-Deskside Services-Cowichan-Staffed"
"AO400034","HSS-8083185","C23801M012","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor","Main Building","3N (Hallway)","3","VIHATRP20240205-084","03/31/2028","03/18/2026","Mobile Cart","Medical / Surgical Care","NTT-Deskside Services-Cowichan-Staffed"
"AO400035","HSS-8078952","C23719M113","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1068 (PACU)","1","VIHATRP20231003-088","11/30/2027","04/17/2026","Mobile Cart","Post Anesthetic Care Unit (PACU)","NTT-Deskside Services-Cowichan-Staffed"
"AO400037","HSS-8083161","C23801M011","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2S (Hallway West)","2","VIHATRP20240205-060","03/31/2028","04/10/2026","Mobile Cart","CDH 2nd Floor West","NTT-Deskside Services-Cowichan-Staffed"
"AO400039","HSS-8083168","C23801M077","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2S (Hallway East)","2","VIHATRP20240205-067","03/31/2028","04/10/2026","Mobile Cart","CDH 2nd Floor East","NTT-Deskside Services-Cowichan-Staffed"
"AO400040","HSS-8083171","C23801M038","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2S (Hallway East)","2","VIHATRP20240205-070","03/31/2028","04/10/2026","Mobile Cart","CDH 2nd Floor East","NTT-Deskside Services-Cowichan-Staffed"
"AO400041","HSS-8083136","C23801M197","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2S (Hallway West)","2","VIHATRP20240205-035","03/31/2028","04/10/2026","Mobile Cart","CDH 2nd Floor West","NTT-Deskside Services-Cowichan-Staffed"
"AO400043","HSS-8083139","C23801M192","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1134 (ACU Hallway)","1","VIHATRP20240205-038","03/31/2028","04/02/2026","Mobile Cart","Ambulatory Care Unit (ACU)","NTT-Deskside Services-Cowichan-Staffed"
"AO400045","HSS-8083163","C23801M079","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2C (Hallway)","2","VIHATRP20240205-062","03/31/2028","04/10/2026","Mobile Cart","CDH 2nd Floor Central","NTT-Deskside Services-Cowichan-Staffed"
"AO400046","HSS-8078956","C23719M056","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1134 (ACU Hallway)","1","VIHATRP20231003-092","11/30/2027","04/02/2026","Mobile Cart","Ambulatory Care Unit (ACU)","NTT-Deskside Services-Cowichan-Staffed"
"AO400047","HSS-8083159","C23801M083","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2S (Hallway East)","2","VIHATRP20240205-058","03/31/2028","04/10/2026","Mobile Cart","CDH 2nd Floor East","NTT-Deskside Services-Cowichan-Staffed"
"AO400048","HSS-8083192","C23801M034","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor","Main Building","3N (Hallway)","3","VIHATRP20240205-091","03/31/2028","03/18/2026","Mobile Cart","Medical / Surgical Care","NTT-Deskside Services-Cowichan-Staffed"
"AO400049","HSS-8078948","C23719M019","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1130 (Outside Triage)","1","VIHATRP20231003-084","11/30/2027","01/23/2026","Mobile Cart","Emergency","NTT-Deskside Services-Cowichan-Staffed"
"AO400051","C009737","C19C14M188","Duncan","VIHA-CDH-Cowichan District Hospital","Main Building","CDH - IMIT Loaner (MEDIX T22B)","1","Lease Information Extract - HPFS Tangent","03/31/2023","09/27/2023","Excluded","IM/IT","NTT-Deskside Services-Cowichan-Staffed"
"AO400052","HSS-8078950","C23719M107","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1134 (ACU Hallway)","1","VIHATRP20231003-086","11/30/2027","04/02/2026","Mobile Cart","Ambulatory Care Unit (ACU)","NTT-Deskside Services-Cowichan-Staffed"
"AO400053","HSS-8083179","C23801M001","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G101 (Pharmacy - Front)","G","VIHATRP20240205-078","03/31/2028","04/17/2026","Mobile Cart","Pharmacy","NTT-Deskside Services-Cowichan-Staffed"
"AO400054","HSS-8093595","C24102M042","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2N (Hallway)","2","ISLHTRP20250526-030","05/31/2028","04/10/2026","Mobile Cart","Maternity","NTT-Deskside Services-Cowichan-Staffed"
"AO400055","HSS-8089543","C24529M155","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2N (Hallway)-(IMIT)","2","VIHATRP20240902-067","09/30/2028","04/10/2026","Mobile Cart","Maternity","NTT-Deskside Services-Cowichan-Staffed"
"AO400056","HSS-8089530","C24529M147","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1134 (ACU Hallway)","1","VIHATRP20240902-054","10/31/2028","04/02/2026","Mobile Cart","Ambulatory Care Unit (ACU)","NTT-Deskside Services-Cowichan-Staffed"
"AO400057","HSS-8089534","C24529M160","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1068 (PACU)","1","VIHATRP20240902-058","10/31/2028","04/17/2026","Mobile Cart","Post Anesthetic Care Unit (PACU)","NTT-Deskside Services-Cowichan-Staffed"
"AO400058","HSS-8089536","C24529M145","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1128 (EMRG Hallway)","1","VIHATRP20240902-060","10/31/2028","03/19/2026","Mobile Cart","Emergency","NTT-Deskside Services-Cowichan-Staffed"
"AO400059","HSS-8089540","C24529M148","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1134 (ACU Hallway)","1","VIHATRP20240902-064","09/30/2028","04/02/2026","Mobile Cart","Ambulatory Care Unit (ACU)","NTT-Deskside Services-Cowichan-Staffed"
"AO400060","HSS-8089535","C24529M134","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1045 (Hallway)","1","VIHATRP20240902-059","10/31/2028","04/02/2026","Mobile Cart","Laboratory","NTT-Deskside Services-Cowichan-Staffed"
"AO400061","HSS-8098313","C25820M022","Salt Spring Island","VIHA-LMH-Lady Minto Hospital-Main Building-1st Floor","Main Building","","1","ISLHTRP20260406-029","01/31/2030","","Mobile Cart","Acute Care","NTT-Deskside Services-Cowichan-Remote"
"AO400062","HSS-8098310","C25929M008","Salt Spring Island","VIHA-LMH-Lady Minto Hospital-Main Building-1st Floor","Main Building","","1","ISLHTRP20260406-026","03/31/2030","","Mobile Cart","Acute Care","NTT-Deskside Services-Cowichan-Remote"
"AO400063","HSS-8098314","C25820M010","Salt Spring Island","VIHA-LMH-Lady Minto Hospital-Main Building-1st Floor","Main Building","","1","ISLHTRP20260406-030","01/31/2030","","Mobile Cart","Acute Care","NTT-Deskside Services-Cowichan-Remote"
"AO400064","HSS-8098312","C25820M020","Salt Spring Island","VIHA-LMH-Lady Minto Hospital-Main Building-1st Floor","Main Building","","1","ISLHTRP20260406-028","01/31/2030","","Mobile Cart","Acute Care","NTT-Deskside Services-Cowichan-Remote"
"AO400065","HSS-8098319","C25820M007","Salt Spring Island","VIHA-LMH-Lady Minto Hospital-Main Building-1st Floor","Main Building","","1","ISLHTRP20260406-035","01/31/2030","","Mobile Cart","Acute Care","NTT-Deskside Services-Cowichan-Remote"
"AO400068","HSS-8078083","C23719M003","Ladysmith","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","Urgent Care","1","VIHATRP20230904-018","10/31/2027","04/10/2026","Mobile Cart","Urgent Care","NTT-Deskside Services-Cowichan-Local"
"AO400069","HSS-8091753","C24805M052","Ladysmith","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","Urgent Care","1","VIHATRP20250106-001","02/28/2029","04/10/2026","Mobile Cart","Urgent Care","NTT-Deskside Services-Cowichan-Local"
"AO400219","HSS-8083116","C23801M084","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G029B (Nurse Educator Office)","G","VIHATRP20240205-015","03/31/2028","03/10/2026","Mobile Cart","Clinical Education","NTT-Deskside Services-Cowichan-Staffed"
"AO400449","C018521","C21325M003","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G101 (Pharmacy - Front)","G","Lease Information Extract - HPFS Tangent","06/30/2024","04/17/2026","Mobile Cart","Pharmacy","NTT-Deskside Services-Cowichan-Staffed"
"AO400471","C009377","C19C14M246","Duncan","VIHA-DWRC-Duncan Wellness and Recovery Centre-Main Building-1st Floor","Main Building","108 (Office)","1","Lease Information Extract - HPFS Tangent","03/31/2023","02/06/2026","Mobile Cart","AMSU - Addiction Medicne & Substance Use","NTT-Deskside Services-Cowichan-Local"
"AO400472","HSS-8083105","C23801M101","Duncan","VIHA-CPRC-Cairnsmore Place (CDH)-Main Building-1st Floor","New Building","128 (Medications)","1","VIHATRP20240205-004","03/31/2028","04/14/2026","Mobile Cart","Hospice - End of Life","NTT-Deskside Services-Cowichan-Local"
"AO400473","HSS-8083103","C23801M040","Duncan","VIHA-CPRC-Cairnsmore Place (CDH)-Main Building-1st Floor","New Building","128 (Medications)","1","VIHATRP20240205-002","03/31/2028","04/14/2026","Mobile Cart","Hospice - End of Life","NTT-Deskside Services-Cowichan-Local"
"AO400523","HSS-8093578","C24102M036","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1068 (PACU)","1","ISLHTRP20250526-013","05/31/2028","04/17/2026","Mobile Cart","CHCP Hospital at Home","NTT-Deskside Services-Cowichan-Staffed"
"AO400525","HSS-8093592","C24102M014","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2N (Hallway)","2","ISLHTRP20250526-027","05/31/2028","04/10/2026","Mobile Cart","Maternity","NTT-Deskside Services-Cowichan-Staffed"
"AO400526","HSS-8093574","C24102M028","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1080 (Cataract Clinic)","1","ISLHTRP20250526-009","05/31/2028","03/27/2026","Mobile Cart","CHCP Hospital at Home","NTT-Deskside Services-Cowichan-Staffed"
"AO400532","HSS-8093580","C24102M065","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2S (ICU Nurse Station)","2","ISLHTRP20250526-015","05/31/2028","04/10/2026","Mobile Cart","Intensive Care Unit (ICU)","NTT-Deskside Services-Cowichan-Staffed"
"AO400536","HSS-8093587","C24102M067","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2065 (Nursery)","2","ISLHTRP20250526-022","05/31/2028","04/10/2026","Mobile Cart","Maternity","NTT-Deskside Services-Cowichan-Staffed"
"AO400547","HSS-8083135","C23801M095","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G101 (Pharmacy - Back)","G","VIHATRP20240205-034","03/31/2028","01/09/2026","Mobile Cart","Pharmacy","NTT-Deskside Services-Cowichan-Staffed"
"AO400548","HSS-8093583","C24102M045","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2N (Hallway)","2","ISLHTRP20250526-018","05/31/2028","04/10/2026","Mobile Cart","Maternity","NTT-Deskside Services-Cowichan-Staffed"
"AO400549","HSS-1984394","C22303M031","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G029B (Nurse Educator Office)","G","Lease Information Extract - HPFS Tangent","03/31/2025","04/17/2026","Mobile Cart","Clinical Nurse Educator","NTT-Deskside Services-Cowichan-Staffed"
"AO400553","HSS-1984398","C22303M087","Duncan","VIHA-CDH-Cowichan District Hospital","Main Building","CDH - IMIT Loaner (Medix T22B)","4","Lease Information Extract - HPFS Tangent","03/31/2025","03/20/2024","Excluded","IM/IT","NTT-Deskside Services-Cowichan-Staffed"
"AO400554","HSS-8078954","C23719M112","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2C (Hallway)","2","VIHATRP20231003-090","11/30/2027","04/10/2026","Mobile Cart","CDH 2nd Floor Central","NTT-Deskside Services-Cowichan-Staffed"
"AO400557","HSS-8093584","C24102M061","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2N (Hallway)","2","ISLHTRP20250526-019","05/31/2028","04/10/2026","Mobile Cart","Maternity","NTT-Deskside Services-Cowichan-Staffed"
"AO400558","HSS-1984549","C22303M089","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G029B (Nurse Educator Office)","G","Lease Information Extract - HPFS Tangent","03/31/2025","04/17/2026","Mobile Cart","Clinical Education","NTT-Deskside Services-Cowichan-Staffed"
"AO400559","HSS-8093606","C24102M048","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor","Main Building","3S (Hallway West)","3","ISLHTRP20250526-041","05/31/2028","03/24/2026","Mobile Cart","CDH 3rd Floor West","NTT-Deskside Services-Cowichan-Staffed"
"AO400561","HSS-8093588","C24102M051","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2S (ICU Nurse Station)","2","ISLHTRP20250526-023","05/31/2028","04/10/2026","Mobile Cart","Intensive Care Unit (ICU)","NTT-Deskside Services-Cowichan-Staffed"
"AO400563","HSS-8093603","C24102M049","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor","Main Building","3N (Hallway)","3","ISLHTRP20250526-038","05/31/2028","03/18/2026","Mobile Cart","Medical / Surgical Care","NTT-Deskside Services-Cowichan-Staffed"
"AO400564","HSS-8093598","C24102M013","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor","Main Building","3N (Nurse Station)","3","ISLHTRP20250526-033","05/31/2028","03/18/2026","Mobile Cart","Medical / Surgical Care","NTT-Deskside Services-Cowichan-Staffed"
"AO400566","HSS-8093569","C23A03M103","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1134 (ACU Hallway)","1","ISLHTRP20250526-004","04/30/2028","04/02/2026","Mobile Cart","Ambulatory Care Unit (ACU)","NTT-Deskside Services-Cowichan-Staffed"
"AO400567","HSS-8093594","C24102M030","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2C (Hallway)","2","ISLHTRP20250526-029","05/31/2028","04/10/2026","Mobile Cart","CDH 2nd Floor Central","NTT-Deskside Services-Cowichan-Staffed"
"AO400568","HSS-8093577","C24102M031","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1068 (PACU)","1","ISLHTRP20250526-012","05/31/2028","04/17/2026","Mobile Cart","Medical Device Reprocessing Department (MDRD)","NTT-Deskside Services-Cowichan-Staffed"
"AO400569","HSS-8093590","C24102M015","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2N (Hallway)","2","ISLHTRP20250526-025","05/31/2028","04/10/2026","Mobile Cart","Maternity","NTT-Deskside Services-Cowichan-Staffed"
"AO400570","HSS-8093596","C24102M027","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2N (Hallway)","2","ISLHTRP20250526-031","05/31/2028","04/10/2026","Mobile Cart","Maternity","NTT-Deskside Services-Cowichan-Staffed"
"AO400571","HSS-1984562","C22303M138","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor","Main Building","4037 (Psychiatry - Nurse Station)","4","Lease Information Extract - HPFS Tangent","03/31/2025","04/14/2026","Mobile Cart","Psychiatry","NTT-Deskside Services-Cowichan-Staffed"
"AO400572","HSS-8093591","C24102M026","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2S (Hallway West)","2","ISLHTRP20250526-026","05/31/2028","04/10/2026","Mobile Cart","CDH 2nd Floor West","NTT-Deskside Services-Cowichan-Staffed"
"DP17H13","HSS-1961959","DP17H13","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2065 (Nursery - Monitoring Board On Wall)","2","SD513310","10/31/2026","04/10/2026","General Rounding","Maternity","NTT-Deskside Services-Cowichan-Staffed"
"F7SR624","HSS-1997607","F7SR624","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","? SB002-Equipment Storage","G","DMND0004884","04/30/2029","01/16/2026","General Rounding","COV IHealth Project Staff","NTT-Deskside Services-Cowichan-Staffed"
"FL49K44","HSS-1112225","FL49K44","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor","Main Building","3059 (Med/Report Room)","3","REQ1898510-RITM2003716-SCTASK3213000","11/30/2029","03/18/2026","General Rounding","Medical / Surgical Care","NTT-Deskside Services-Cowichan-Staffed"
"G6SR624","HSS-1997586","G6SR624","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","OR Core","1","DMND0004884","04/30/2029","","General Rounding","Operating Rooms","NTT-Deskside Services-Cowichan-Staffed"
"H6SR624","HSS-1997622","H6SR624","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2031 (Back Room TV)","2","DMND0004884","04/30/2029","04/10/2026","General Rounding","CDH 2nd Floor South","NTT-Deskside Services-Cowichan-Staffed"
"JLQBK44","HSS-1047560","JLQBK44","Ladysmith","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","Urgent Care Whiteboard TV ","1","REQ1399939-RITM1476830-SCTASK2382162","08/31/2029","","General Rounding","Emergency","NTT-Deskside Services-Cowichan-Local"
"LD020152","HSS-8065690","70ZDLN3","Duncan","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","118 (W28)","1","VIHATRP20220815-159","12/31/2026","04/09/2026","General Rounding","Admin Support","NTT-Deskside Services-Cowichan-Local"
"LD020153","HSS-8089527","8FFJVW3","Duncan","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","131 - Floor for storage","1","VIHATRP20240902-051","10/31/2028","12/23/2025","General Rounding","Duncan Community Hlth Services","NTT-Deskside Services-Cowichan-Local"
