"company","serial_number","name","asset_tag","manufacturer","u_manufacturer_part_number","u_parent_asset","location"
"Island Health","1328164-0022","C002867","C002867","","","",""
"Island Health","1328164-0060","AO800090-CRT","C002868","ERGOTRON","C50-3500-0","AO800090","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1328164-0060","C002868","C002868","","","",""
"Island Health","1324266-0110","C002869","C002869","","","",""
"Island Health","1328164-0061","C002870","C002870","","","",""
"Island Health","1328164-0053","C002871","C002871","","","",""
"Island Health","1334108-0058","C002872","C002872","","","",""
"Island Health","1328164-0090","C002873","C002873","","","",""
"Island Health","1328164-0046","C002874","C002874","","","",""
"Island Health","1399174-0013","C002875","C002875","","","",""
"Island Health","1399174-0010","C002876","C002876","","","",""
"Island Health","1359919-0004","C002877","C002877","","","",""
"Island Health","1334108-0060","C002878","C002878.","","","",""
"Island Health","1399174-0001","C002879","C002879","","","",""
"Island Health","1399174-0008","C002880","C002880","","","",""
"Island Health","1399174-0028","C002881","C002881","","","",""
"Island Health","1399174-0014","C002882","C002882","","","",""
"Island Health","1399174-0031","C002883","C002883","","","",""
"Island Health","1399174-0009","C002884","C002884","","","",""
"Island Health","1399174-0046","C002885","C002885","","","",""
"Island Health","1399174-0019","C002886","C002886","","","",""
"Island Health","1399174-0033","C002887","C002887","","","",""
"Island Health","1399174-0042","C002888","C002888","","","",""
"Island Health","1399174-0017","AO800086-CRT","C002889","ERGOTRON","SV43-2570-0","AO800086","VIHA-CRG-Campbell River General Hospital-Main Building-3rd Floor"
"Island Health","1399174-0017","C002889","C002889","","","",""
"Island Health","1421197-0019","C003003","C003003","","","",""
"Island Health","1393797-0014","C003004","C003004","","","",""
"Island Health","1393797-0014","AO800136-CRT","c003004","ERGOTRON","C50-3510-0","AO800136","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1393797-0012","C003005","C003005","","","",""
"Island Health","1393797-0009","C003006","C003006","","","",""
"Island Health","1393797-0009","AO800129-CRT","C003006","ERGOTRON","C50-3510-0","AO800129","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1393797-0011","C003007","C003007","","","",""
"Island Health","1393797-0010","C003008","C003008","","","",""
"Island Health","1334108-0014","C003009","C003009","","","",""
"Island Health","1360677-0053","C003010","C003010","","","",""
"Island Health","1366798-0084","C003011","C003011","","","",""
"Island Health","1366798-0079","C003012","C003012","","","",""
"Island Health","1357146-0017","C003013","C003013","","","",""
"Island Health","1357146-0017","AO800035-CRT","C003013","ERGOTRON","C50-3500-0","AO800035","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1366798-0076","C003014","C003014","","","",""
"Island Health","1393797-0023","C003015","C003015","","","",""
"Island Health","1393797-0005","C003016","C003016","","","",""
"Island Health","1393797-0024","C003017","C003017","","","",""
"Island Health","1393797-0013","AO800118-CRT","C003018","ERGOTRON","C50-3510-0","AO800118","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1393797-0013","C003018","C003018","","","",""
"Island Health","1393797-0016","C003019","C003019","","","",""
"Island Health","1393797-0017","C003020","C003020","","","",""
"Island Health","1393797-0025","C003021","C003021","","","",""
"Island Health","1421197-0023","C003022","C003022","","","",""
"Island Health","1421197-0023","AO800047-CRT","C003022","ERGOTRON","C50-3510-0","","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1393797-0007","C003023","C003023","","","",""
"Island Health","1393797-0015","AO800101-CRT","C003024","ERGOTRON","C50-3510-0","AO800101","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1393797-0015","C003024","C003024","","","",""
"Island Health","1393797-0018","C003025","C003025","","","",""
"Island Health","1393797-0006","C003026","C003026","","","",""
"Island Health","1393797-0008","C003027","C003027","","","",""
"Island Health","1393797-0019","C003028","C003028","","","",""
"Island Health","1393797-0022","C003029","C003029","","","",""
"Island Health","1393797-0021","C003030","C003030","","","",""
"Island Health","1393797-0020","C003031","C003031","","","",""
"Island Health","1366798-0080","C003032","C003032","","","",""
"Island Health","1366798-0077","C003033","c003033","","","",""
"Island Health","1357146-0020","C003034","c003034","","","",""
"Island Health","1359919-0086","C003035","c003035","","","",""
"Island Health","1362052-0018","C003036","c003036","","","",""
"Island Health","1367294-0047","AO800111-CRT","C003037","ERGOTRON","C50-3500-0","AO800111","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor"
"Island Health","1367294-0047","C003037","c003037","","","",""
"Island Health","1366798-0078","C003038","c003038","","","",""
"Island Health","1393797-0030","AO800103-CRT","C003039","ERGOTRON","C50-3510-0","AO800103","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1393797-0030","C003039","c003039","","","",""
"Island Health","1393797-0034","C003040","c003040","","","",""
"Island Health","1393797-0029","C003041","C003041","","","",""
"Island Health","1393797-0029","AO800105-CRT","C003041","ERGOTRON","C50-3510-0","AO800105","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1393797-0032","C003042","C003042","","","",""
"Island Health","1393797-0032","AO800128-CRT","C003042","ERGOTRON","C50-3510-0","AO800128","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1393797-0031","AO800138-CRT","C003043","ERGOTRON","C50-3510-0","AO800138","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1393797-0031","C003043","C003043","","","",""
"Island Health","1393797-0035","AO400052-CRT","C003044","","","AO400052","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor"
"Island Health","1399175-0026","C003045","C003045","","","",""
"Island Health","1399175-0026","AO800120-CRT","C003045","ERGOTRON","SV43-2570-0","AO800120","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor"
"Island Health","1399175-0033","C003046","C003046","","","",""
"Island Health","1399175-0022","C003047","C003047","","","",""
"Island Health","1399175-0022","AO800112-CRT","C003047","ERGOTRON","SV43-2570-0","AO800112","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1399175-0023","C003048","C003048","","","",""
"Island Health","1399175-0032","C003049","C003049","","","",""
"Island Health","1399175-0027","C003050","C003050","","","",""
"Island Health","1399175-0027","AO800123-CRT","C003050","ERGOTRON","SV43-2570-0","AO800123","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1399175-0030","C003051","C003051","","","",""
"Island Health","1399175-0018","C003052","C003052","","","",""
"Island Health","1399175-0016","C003053","C003053","","","",""
"Island Health","1399175-0017","C003054","C003054","","","",""
"Island Health","1399175-0024","C003055","C003055","","","",""
"Island Health","1399175-0019","C003056","C003056","","","",""
"Island Health","1399175-0038","C003057","C003057","","","",""
"Island Health","1399175-0021","C003058","C003058","","","",""
"Island Health","1399175-0006","C003059","C003059","","","",""
"Island Health","1399176-0033","C003060","C003060","","","",""
"Island Health","1399175-0005","C003061","C003061","","","",""
"Island Health","1399176-0034","C003062","C003062","","","",""
"Island Health","1399175-0020","C003063","C003063","","","",""
"Island Health","1399175-0028","C003064","C003064","","","",""
"Island Health","1399176-0032","C003065","C003065","","","",""
"Island Health","1399176-0031","AO800135-CRT","C003066","ERGOTRON","SV43-2570-0","AO1000077","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1399176-0031","C003066","C003066","","","",""
"Island Health","1393797-0040","C003067","C003067","","","",""
"Island Health","1393797-0038","C003068","C003068","","","",""
"Island Health","1399176-0028","C003069","C003069","","","",""
"Island Health","1399176-0010","AO800070-CRT","C003070","ERGOTRON","SV43-2570-0","AO800070","VIHA-CRG-Campbell River General Hospital-Main Building-3rd Floor"
"Island Health","1399176-0010","C003070","C003070","","","",""
"Island Health","1399176-0024","C003071","C003071","","","",""
"Island Health","1399176-0009","C003072","C003072","","","",""
"Island Health","1399176-0007","C003073","C003073","","","",""
"Island Health","1399176-0027","C003074","C003074","","","",""
"Island Health","1399176-0023","C003075","C003075","","","",""
"Island Health","1399176-0008","C003076","C003076","","","",""
"Island Health","1461798-0001","C003521","C003521","","","",""
"Island Health","1269741-0023","AO000329-CRT","C003627","ERGOTRON","C50-3510-0","AO000329","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor"
"Island Health","1297850-0064","AO000381-CRT","C003631","ERGOTRON","C50-3510-0","AO000381","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor"
"Island Health","1297846-0030","AO400261-CRT","C003633","ERGOTRON","C50-3510-0","AO400261","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1297850-0029","AO000390-CRT","C003637","ERGOTRON","C50-3510-0","","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor"
"Island Health","1297850-0054","AO000372-CRT","C003645","ERGOTRON","C50-3510-0","AO000372","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","1297850-0031","AO000369-CRT","C003656","ERGOTRON","C50-3510-0","AO000369","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","1297850-0026","AO000414-CRT","C003660","ERGOTRON","C50-3510-0","AO000414","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor"
"Island Health","1297850-0051","C003667","C003667","","","",""
"Island Health","1297850-0030","AO000386-CRT","C003669","ERGOTRON","C50-3510-0","AO000386","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor"
"Island Health","1297850-0030","C003669","C003669","","","",""
"Island Health","1297850-0013","AO005085-CRT","C003671","ERGOTRON","C50-3510-0","AO005085","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","1297850-0013","C003671","C003671","","","",""
"Island Health","1297850-0052","C003800","C003800","","","",""
"Island Health","1297850-0018","C003804","C003804","","","",""
"Island Health","1297846-0015","C003808","C003808","","","",""
"Island Health","1297846-0036","C003817","C003817","","","",""
"Island Health","1297850-0021","AO000334-CRT","C003818","ERGOTRON","C50-3510-0","AO000334","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor"
"Island Health","1297850-0021","C003818","C003818","","","",""
"Island Health","1297850-0007","C003828","C003828","","","",""
"Island Health","1297850-0005","C003832","C003832","","","",""
"Island Health","1297850-0005","AO000059-CRT","C003832","ERGOTRON","C50-3510-0","AO000059","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","1297850-0048","C003836","C003836","","","",""
"Island Health","1297850-0053","C003837","C003837","","","",""
"Island Health","1297850-0053","AO000042-CRT","C003837","ERGOTRON","C50-3510-0","AO000042","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","GC5904B16112744","C003849","C003849","","","",""
"Island Health","GC5904B16112749","C003850","C003850","","","",""
"Island Health","GC5904B16112748","C003851","C003851","","","",""
"Island Health","1297850-0060","C003857","C003857","","","",""
"Island Health","1297850-0061","C003858","C003858","","","","VIHA-RJH-Royal Jubilee Hospital"
"Island Health","1297850-0061","AO000026-CRT","C003858","ERGOTRON","C50-3510-0","AO000026","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","1297850-0001","C003862","C003862","","","",""
"Island Health","1297846-0035","C003869","C003869","","","",""
"Island Health","1297846-0025","C003876","C003876","","","",""
"Island Health","1297850-0012","C003882","C003882","","","",""
"Island Health","1297850-0059","C003883","C003883","","","",""
"Island Health","1297850-0059","AO000344-CRT","C003883","ERGOTRON","C50-3510-0","AO000344","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor"
"Island Health","1297850-0020","C003884","C003884","","","",""
"Island Health","1297850-0023","C003885","C003885","","","",""
"Island Health","1297846-0054","AO001011-CRT","C003885","ERGOTRON","C50-3510-0","AO001011","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","1297846-0028","C003886","C003886","","","",""
"Island Health","1297850-0042","C003887","C003887","","","",""
"Island Health","1297850-0042","AO000025-CRT","C003887","ERGOTRON","C50-3510-0","AO000025","VIHA-RJH-Royal Jubilee Hospital-Richmond Pavilion-3rd Floor"
"Island Health","1297846-0029","C003888","C003888","","","",""
"Island Health","1297850-0049","C003889","C003889","","","",""
"Island Health","1297850-0049","AO005018-CRT","C003889","ERGOTRON","SV43-2570-0","AO005018","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor"
"Island Health","1297850-0056","AO000310-CRT","C003890","ERGOTRON","C50-3500-0","AO000310","VIHA-GRH-Gorge Road Hospital-Main Building-4th Floor"
"Island Health","1297850-0008","AO000015-CRT","C003910","ERGOTRON","C50-3510-0","AO000015","VIHA-RJH-Royal Jubilee Hospital"
"Island Health","1297846-0055","C003934","C003934","","","",""
"Island Health","1297850-0016","AO000270-CRT","C003949","ERGOTRON","C50-3510-0","AO000270","VIHA-SPH-Saanich Peninsula Hospital-Main Building-1st Floor"
"Island Health","1297850-0016","C003949","C003949","","","",""
"Island Health","1297850-0057","C003950","C003950","","","",""
"Island Health","1297850-0025","AO000271-CRT","C003951","ERGOTRON","C50-3510-0","AO000271","VIHA-SPH-Saanich Peninsula Hospital-Main Building"
"Island Health","1297850-0025","C003951","C003951","","","",""
"Island Health","1297850-0010","AO000314-CRT","C003952","ERGOTRON","C50-3510-0","AO000314","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor"
"Island Health","1297850-0010","C003952","C003952","","","",""
"Island Health","1297850-0040","AO005094-CRT","C003953","ERGOTRON","SV43-2570-0","AO005094","VIHA-SPH-Saanich Peninsula Hospital-Main Building-1st Floor"
"Island Health","1297850-0040","C003953","C003953","","","",""
"Island Health","1297850-0017","C003954","C003954","","","",""
"Island Health","1297846-0033","C003955","C003955","","","",""
"Island Health","1297846-0026","C003956","C003956","","","",""
"Island Health","1297846-0024","AO000304-CRT","C003957","ERGOTRON","C50-3510-0","AO000304","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor"
"Island Health","1297846-0024","C003957","C003957","","","",""
"Island Health","1297846-0012","C003958","C003958","","","",""
"Island Health","1297850-0058","C003959","C003959","","","",""
"Island Health","1297847-0040","C003960","C003960","","","",""
"Island Health","1297847-0040","AO000266-CRT","C003960","ERGOTRON","C50-3510-0","AO000266","VIHA-SPH-Saanich Peninsula Hospital-Main Building"
"Island Health","1297850-0055","AO000263-CRT","C003961","ERGOTRON","C50-3510-0","AO000263","VIHA-SPH-Saanich Peninsula Hospital-Main Building-1st Floor"
"Island Health","1297850-0055","C003961","C003961","","","",""
